0.737951002719508,1.8302293090042276
0.18691665254376377,1.081344748561447
2.3043484539525827,5.7326857559333835
7.900304046624741,6.348385176358873
6.377279330326187,0.7383564800082321
3.5953047889535625,4.842643232071162
2.2134446825360654,7.982060675830902
1.204324655001341,3.7297827322124055
8.062420912514392,5.288408711166019
4.354371646120118,7.2358943253546615
9.46535142399677,2.8083591784377893
5.554743287456779,8.401927123166681
4.148020336482251,0.2623694008894617
7.759844614562661,3.798515499746964
2.345678573148473,4.267235988461922
9.082284409807375,5.2390249468166665
4.451733217163275,4.121526404353435
3.3077275492345413,2.778416446434969
4.913495468517137,5.823769080789671
0.906202348747781,1.7515044581174566
3.530563751223148,0.13834579311325923
6.660293935538735,4.503681821808634
3.163201836337064,6.191137309423297
9.996233714630362,5.496061300664304
0.5558754881849626,5.64170014671121
2.820159419029782,1.1220760100568195
3.0838507992915565,7.44904328003027
2.5758958576548583,6.4126247015417
7.173196384861972,9.163130587413926
7.26337687152008,8.53843250417292
